gene,scores,avg_logFC,p_val,p_val_adj
KLK11,-1.3416641,-4.921285,0.17970495053883784,0.24665385368075782
IFIT3,-1.3308183,-0.9030198,0.18324879919704495,0.2512337353620869
RASSF10,1.330409,-0.57195544,0.1833835360840267,0.2512337353620869
FCGBP,-1.3288401,-1.5019357,0.18390070745934395,0.25170767222088974
BIRC3,1.326862,-0.62602067,0.18455433161193546,0.25236731857632105
FABP4,-1.3243382,-1.3176956,0.18539076017264122,0.2532754809050024
CLCA2,-1.3104911,-6.0594687,0.19002975037760939,0.25937208268810197
TNS4,-1.308854,-2.8748062,0.19058380517861895,0.2598870070617531
XDH,1.3076262,0.6409585,0.19100012614361095,0.26021333218823733
CCL20,-1.3024421,-2.5134332,0.19276530601933917,0.26237499985965607
GJC1,1.3016918,-0.28059542,0.1930217825003484,0.2624810548339613
CCDC69,1.2945294,-0.5856076,0.19548259544160707,0.2655817146942351
EXOC3L2,1.2906414,-0.34369254,0.19682805908182344,0.26691627938217755
IL4I1,-1.2906414,-1.6834764,0.19682805908182344,0.26691627938217755
IGSF6,1.2857301,-0.32960895,0.19853726868666677,0.2689859769303227
MT1G,1.2606281,-0.36776704,0.20744288634499486,0.2807928572073135
ABCC9,1.2596049,-0.50133616,0.2078119371353906,0.28103362243700475
DSG3,-1.2533294,-4.255023,0.2100858685711804,0.28358698512363195
S100A8,-1.2534658,-3.4955761,0.21003624453840175,0.28358698512363195
NR2F6,1.2520334,0.25535348,0.2105577201795621,0.2839631639118865
WLS,-1.248077,-0.07780061,0.21200285111154915,0.2856500377030039
TLL1,1.2450075,-0.65405464,0.2131290007737654,0.28690442411853034
KLK8,-1.2429612,-5.9795613,0.2138821623724304,0.28752706704501374
LPIN2,-1.2426883,-0.22177339,0.21398272880764968,0.28752706704501374
TFAP2C,-1.2357306,-2.3122852,0.21655870710934477,0.29072264790021624
FGL2,-1.2334114,-1.3242991,0.21742230618930725,0.2916156843962424
SCD5,1.2308875,0.122274585,0.2183649162240534,0.2926129688690597
CXCL10,-1.227818,-2.0088637,0.21951528671803278,0.29388658604326795
ARHGEF15,1.2160856,-0.39802253,0.22395233673052506,0.29955408097713543
FPR3,-1.2113107,-1.0642534,0.22577635088201187,0.30171930526959767
HLA-DPB1,-1.2079,-0.52460873,0.22708569475069806,0.303193434408289
KDR,1.198555,-0.44321662,0.2307010126676693,0.3077409152644953
ADAMTSL1,1.1906425,-0.18042363,0.2337939887662659,0.31158401041379047
KLF5,1.1900967,-0.45580548,0.2340083756996415,0.3115872393826748
CD68,-1.1821841,-1.1691811,0.23713265058288646,0.3151763077367478
MMP9,1.1822523,-0.18484768,0.23710559182202906,0.3151763077367478
LSR,1.1710656,0.2585462,0.24157243002359785,0.3207872377007126
APLNR,1.157696,-0.5403851,0.24698812681811033,0.32768280363052543
ADGRL3,1.145486,0.22360572,0.2520078884455088,0.3340411145310171
ITGB6,1.1354588,-0.47560772,0.2561831236840103,0.33926954217612176
S100A14,1.1348449,-0.32543668,0.2564403022096905,0.33930445026844736
TSNARE1,1.1299336,0.1802636,0.2585041852551091,0.34142062203504975
TMEM140,-1.1300019,-1.5324701,0.25847544159454006,0.34142062203504975
C1QB,-1.1198382,-0.87319386,0.2627826948482902,0.346759929467672
HSPA1B,1.1182693,0.14164224,0.2634519626782307,0.34733128711838485
GJA4,1.1106979,0.11828819,0.26669843657244063,0.3512963277432686
NXPH4,1.1096747,0.14161478,0.26713925112419723,0.3515619508975559
MS4A7,1.1079011,-0.44266015,0.2679045160450527,0.3522537017765899
CCL19,-1.1053091,-2.0962365,0.2690256877654392,0.35341176140768155
ENTPD1,1.1012163,-0.66560084,0.2708025089786019,0.35542829303441503
HOXD8,1.0953501,-0.3464473,0.27336328435047286,0.3584692488806379
F2RL2,-1.0933038,-1.3922067,0.2742604607609972,0.35932520260130646
CFB,1.0875057,0.10708638,0.27681337567396047,0.36234698329538906
IL1RN,-1.0716122,-1.985739,0.2838942111014502,0.37128513373588234
RALYL,1.0645864,-0.44198236,0.2870631179080865,0.37509580739989967
PECAM1,1.0627447,-0.683986,0.28789773700909094,0.3755187874031621
UBD,-1.063154,-2.3145146,0.28771212479820774,0.3755187874031621
ITGAX,-1.05606,-1.4636194,0.29094083657272773,0.37880495621219745
PLA2G2A,1.05606,0.5038218,0.29094083657272773,0.37880495621219745
ZNF248,1.0555142,0.27015004,0.2911902044352266,0.37880495621219745
TNFRSF19,-1.051899,-0.99190867,0.2928458958349638,0.38062198662899804
MYLK,-1.0495797,-0.9906472,0.2939113588328399,0.3816693440673805
ADIRF,-1.047056,-1.2584292,0.29507378378659765,0.38284065504527676
ADCY4,1.0450096,-0.7782529,0.2960185485274095,0.3837277480910864
CBX2,1.0437136,0.07120284,0.2966179455949136,0.38416597358988813
EDNRA,1.0370288,-0.26735172,0.29972245933492314,0.3875450717028763
CLEC3B,1.0369605,-0.42208794,0.2997542493375308,0.3875450717028763
EGR2,-1.0323222,-1.5501263,0.30192124550789856,0.3900037178353347
CDH11,-1.0276837,-0.5196921,0.30409864287229527,0.3924714706077911
HYAL2,1.0259101,-0.09216508,0.3049339265299492,0.3932042736833556
PROM2,1.020999,-0.30026752,0.3072549589448884,0.39584994710691146
WNT10A,-1.015883,-0.9184562,0.3096851082410732,0.398631444058124
AZGP1,-1.0147234,-2.6923475,0.3102377024111804,0.39899337055506146
CCN5,1.0115856,-0.41831723,0.3117362193325298,0.400570141974492
FAM110C,1.0105624,-0.5154352,0.31222589616424945,0.4008489671279011
NR5A2,1.0063334,-0.5763884,0.3142552681189892,0.40310230727304897
TMEM40,-1.0054466,-4.6830497,0.3146818792484116,0.40329761333493036
CXCL16,-0.9937823,-0.6617162,0.32032888017757855,0.41017722461763106
SLCO2A1,-0.9889392,-2.0624428,0.32269288543833397,0.4128446837200617
FHL5,0.96717954,1.8115922,0.33345428584891146,0.42591478678761086
PTGER3,0.96711135,-0.5944463,0.33348838067519737,0.42591478678761086
GRHL3,-0.95647025,-1.4810843,0.33883471105671403,0.43236720942132784
OLR1,-0.95292324,-2.04252,0.3406289775015552,0.4342797891823817
MMP12,0.9514226,0.07690909,0.34138991912811556,0.43487277393269486
ZNF692,0.9473298,0.15462705,0.34347073995957533,0.4371445781303686
IGHG3,0.9443285,-0.7587086,0.34500181284558906,0.43871337792648435
CDH5,-0.9350516,-0.79700154,0.3497616872413766,0.44438174610615694
APBB2,0.93355095,0.21877597,0.3505355648839663,0.44498038029311787
SLC11A1,0.9194311,-0.60242814,0.35787014623141433,0.4538991500950639
EDN2,-0.91758937,-1.0882549,0.3588339012659323,0.4547291679835521
RGS4,-0.9012184,-0.98650134,0.36747219259175745,0.4652748691730262
JCHAIN,0.8943972,0.14377652,0.3711093988860703,0.46947574557876365
CMPK2,-0.88593894,-1.1003836,0.3756504425724866,0.47481182337193056
C19orf33,0.87550247,-0.09646973,0.38130056919780764,0.4815393786260973
KLK10,-0.8735243,-5.6257963,0.3823773592903543,0.4824847366152969
CLDN1,0.87086403,-0.89220023,0.38382839234668775,0.48390028880757374
EPPK1,0.8662256,-0.3085343,0.3863664471090684,0.4866826711656646
KRT77,-0.86424744,-2.527069,0.38745196172359886,0.4876321778541869
ITM2A,0.852515,-0.3298492,0.39392832626492447,0.4953589731475098
PGLYRP3,-0.849309,-6.2356925,0.3957093661352443,0.49717330616992234
CD163,-0.84787655,-1.0804079,0.3965067198241038,0.4977496824435803
MUC16,0.84507984,-0.5730891,0.3980662503248811,0.4992810477624362
SAMD9,0.8434428,-0.78424275,0.3989808587406183,0.5000015876800588
ADGRL4,0.8361441,-0.47876948,0.40307385467510437,0.5047006527873965
PTPRZ1,-0.8285043,-7.2304296,0.4073849493665722,0.5096645749522223
TM4SF1,0.81854534,-0.7209174,0.41304585698675045,0.5160631749118629
NEBL,-0.81827253,-2.2711902,0.4132016033137841,0.5160631749118629
FCGR2A,0.8109056,-0.36599258,0.4174198869707406,0.5208889930789378
TMPRSS4,0.8023109,-0.039413087,0.42237315681838716,0.5266230199516787
TMEM130,-0.798491,-1.0797849,0.4245856193662506,0.5289329326003291
CA2,0.7907148,-1.0612917,0.42911043194551435,0.5341171337509789
CYTIP,-0.7878499,-1.4458208,0.4307845084844959,0.5352943596552907
LDLRAD1,0.7883956,0.22735651,0.43046534495470834,0.5352943596552907
IFIT2,0.7868949,-0.62423015,0.4313433748895298,0.5355361157834534
FAP,-0.784985,-0.68254006,0.432462367876847,0.5364723044548229
SDR42E1,-0.7843029,-3.7493174,0.43286241519555424,0.5365158097280478
CORO6,-0.7789141,-1.6694756,0.43603030910718643,0.5397811014032704
ZNF750,-0.77857304,-3.556084,0.4362312574606022,0.5397811014032704
AQP9,-0.76574916,-2.7122393,0.4438255601835276,0.5487162098147902
MMRN2,0.76124716,-0.55312943,0.4465094446662681,0.5515704904700959
FAT2,-0.757973,-1.9747928,0.448467149144796,0.5535236853424434
KIF21A,-0.75626767,0.0042208834,0.44948871406540314,0.5538544926036401
CCL8,-0.7563359,-2.444975,0.44944782614823997,0.5538544926036401
DEFB1,-0.7521067,-3.0779493,0.45198686264976073,0.5564662379356351
SDS,0.74965113,-0.28162447,0.45346485517146107,0.5578186921356049
MT1X,0.74207956,-0.388721,0.4580391250961421,0.5629745099425827
CPAMD8,-0.7392829,-0.2241736,0.4597352447798697,0.5645871427121207
COL5A3,-0.736759,-0.530104,0.4612689029624696,0.5659977356885061
PXDN,-0.7337577,-0.52176744,0.4630964278923414,0.5677662627203852
COL14A1,0.7305517,-0.5039961,0.4650530071361909,0.5696899337418339
SERPINB7,0.7106338,-0.5869158,0.47731119874377115,0.5837333295784889
IRX2,-0.7111795,-1.8818296,0.4769730187726482,0.5837333295784889
KRT4,0.7085192,1.3857083,0.47862288460681623,0.5848509063774063
ADAMTS9,0.70681393,-0.6104593,0.47968212845691405,0.5856584126508835
FAM83C,-0.7024483,-4.501833,0.48239961040053614,0.5884874915259652
ITGA1,0.70135695,-0.6533944,0.48308028600492336,0.5888292043343594
SECTM1,-0.6978781,-1.5920011,0.48525341606218886,0.5908103113953695
IGSF9,-0.6974689,-0.06827104,0.4855094259629976,0.5908103113953695
CCL4L2,-0.69521785,-2.0448074,0.486918786304549,0.5920352488566477
SRGN,-0.6903748,-0.9331818,0.4899585248867653,0.5952388690773098
OR13C3,0.6851907,-0.46125248,0.4932236096686641,0.5987107400602281
RNF180,-0.68430394,-0.10461386,0.4937832759689177,0.5988955574870536
CD52,-0.67079794,-1.3349032,0.5023492754653802,0.6087827163512851
RAMP3,-0.6690926,-1.4387633,0.5034364019381135,0.6095976201392312
FCER1G,0.6624078,-0.5717963,0.5077098896441083,0.6142662862360817
IRX3,-0.65797406,-1.56347,0.510554813481275,0.6172003090604229
SULT1E1,0.6531992,0.22431518,0.5136278719755782,0.6204050713262942
GBP4,0.6429674,-0.67116934,0.5202452704692848,0.6278822229801713
HSPA1A,-0.6397614,-1.3426456,0.5223277280635101,0.6298783923325348
HMCN2,-0.6373058,-1.6300864,0.523925694336359,0.6312875169462686
SLURP2,-0.6330766,-6.093105,0.5266836109287101,0.6340908337962358
GPRC5C,-0.629325,-0.920802,0.5291363395786639,0.6360019780708389
ARRDC4,-0.62987065,-2.1028018,0.5287792182284378,0.6360019780708389
CXCL11,-0.6223673,-2.4694011,0.5337003668943878,0.6409636759270835
MAP3K1,-0.6181382,-1.2749258,0.536484266603356,0.6437811199240272
S100A9,-0.6162282,-1.2114394,0.5377439020990759,0.6447663426473422
CD14,0.61022556,-0.65181553,0.541712400509153,0.6489952964535085
BCHE,0.6075653,0.19279304,0.5434758294303148,0.6505777436991553
ZBTB7C,0.60463214,-0.6650648,0.5454234289090454,0.6523779011361243
SAA1,0.60217655,1.484297,0.5470566364487238,0.6537993947801821
VSNL1,0.59835666,0.9569055,0.5496019830597554,0.6563078108024699
IL32,0.5939911,-0.6883267,0.5525180811589631,0.6592545286555809
HK2,0.5813036,-0.48506188,0.5610358386477426,0.6688748441299122
HOXD11,0.57809764,0.6494433,0.5631981904438883,0.6709087033650858
BTG2,-0.57714266,-0.6149814,0.5638430712964972,0.6711330484257902
FOXC1,0.56697905,-0.49468654,0.5707283947171404,0.6787789160470845
TGM5,-0.5656148,-3.3730052,0.5716556388593881,0.6793320849824579
APLN,-0.5589983,-1.1045446,0.5761629055967665,0.6841352756278246
CAMSAP3,0.55504197,0.33012065,0.5788659599629071,0.6867901219898898
IGF1,-0.5504717,-1.0409218,0.5819958487319654,0.6899466916419267
PTX3,-0.5218227,-0.55583215,0.601793809729528,0.7128419825160405
SCGB2A2,0.5181392,2.35953,0.604361146460165,0.7153066709311132
CTSS,-0.51650214,-0.919592,0.6055037608222458,0.7160824846409504
GPR87,-0.502655,-1.8985558,0.6152068122683569,0.7269726800920295
BPIFC,-0.501018,-6.759356,0.6163584779648938,0.7277485643440915
C1orf116,-0.4971299,-1.159328,0.6190974671097017,0.7298101657187341
MFSD4A,0.4973345,22.560074,0.6189531773986816,0.7298101657187341
PLK2,0.49385568,-0.9007364,0.6214080957944705,0.7319470359117561
RGCC,0.48846695,-0.55228937,0.6252191381537464,0.7358463835756663
GLDC,-0.48110002,-0.11062808,0.6304454064574057,0.7414037979939091
WFDC1,-0.46725297,-1.6614099,0.6403188988617906,0.7524130945857971
LCN1,-0.46261454,-1.2270135,0.643640678995665,0.7557122988207887
SPTSSB,0.45879468,-1.1060061,0.646381622938188,0.7583248090336284
SELE,0.44638008,-0.54026103,0.6553227302356106,0.7682012866398306
ZG16B,0.44535688,0.46040002,0.6560618660009951,0.7684549346784565
CD8A,0.44167343,0.3496961,0.6587255397206823,0.7703472898881487
FGF7,0.4420145,-0.31671655,0.6584787206237273,0.7703472898881487
TIGIT,0.43539792,-0.61549944,0.6632736235413036,0.7750494647104264
CCL5,-0.43328333,-1.3688945,0.6648089402508623,0.7762264830570037
PCSK1,0.42953166,-0.6939975,0.6675363490803079,0.7781748082062273
F13A1,0.42959988,-0.7312132,0.6674867204733059,0.7781748082062273
ITPR2,0.42666677,-0.667551,0.6696220613028376,0.7799876625318314
ING4,0.42052767,0.06961722,0.6741000168970123,0.7845819674098242
ADGRF5,0.41704887,-0.64983535,0.6766426722088295,0.7864701679140688
CPS1,0.41684422,-0.8142122,0.6767923553818347,0.7864701679140688
SCNN1B,-0.41520712,-3.1923873,0.6779902800052062,0.7872398985842441
KREMEN2,0.41186473,-0.6435148,0.6804385690963163,0.789459113316168
CCL3L1,-0.41022766,-1.8807489,0.6816389630218291,0.7902281353644234
MAPK4,0.40899983,1.8655201,0.6825397878327295,0.790648926803871
GJA5,0.4003369,-0.17635484,0.6889084011329509,0.7961441428187405
PDK1,-0.40060973,-0.36538404,0.6887074753255977,0.7961441428187405
CCL14,-0.40067795,-1.0959625,0.6886572473046977,0.7961441428187405
ACTA2,-0.3892183,-0.36944726,0.6971146563701801,0.8049949291941593
TNFAIP8L3,-0.38778585,-1.8300285,0.6981745101459593,0.8051869703563846
CWH43,-0.387513,-2.8525057,0.6983764538805377,0.8051869703563846
COLEC12,-0.38273817,-0.5320195,0.7019139143770488,0.8079980063698211
CYP7B1,0.3829428,-1.0465639,0.7017621757213136,0.8079980063698211
LAMP3,-0.37994146,-1.3265997,0.7039888648455306,0.8097524501744366
GBP1,-0.3779633,-0.77546585,0.7054578455395601,0.8101742444868386
LTB,-0.37823617,-1.2660233,0.7052551620793543,0.8101742444868386
STAB1,-0.37434807,-0.7535906,0.7081453697841005,0.8126258341784759
IRX4,-0.3712103,-4.3610806,0.710480889402592,0.8128842556923332
CD1E,-0.3710739,-3.7214236,0.7105824956222097,0.8128842556923332
TRBC1,0.37196064,-0.38649955,0.7099221472127837,0.8128842556923332
GABRD,0.37161958,-0.6568083,0.7101761016227803,0.8128842556923332
MTCL1,0.36520764,0.15209797,0.7149564074546229,0.817251880994009
GJB6,0.3620699,0.6596196,0.7172998007008062,0.8192934786559326
TPPP3,0.3598189,-0.980889,0.7189825727656003,0.8205779363085656
ESRRB,0.35688576,-0.18055715,0.7211773205335247,0.8224442677923051
CCL2,-0.35388443,-0.75114334,0.7234254882607709,0.8239046658774258
SOX5,-0.3536798,0.012113588,0.7235788596243243,0.8239046658774258
CNN1,0.34897316,-0.46795842,0.7271094534087419,0.8272839756275934
FABP7,-0.34815463,-23.952097,0.7277240640918143,0.8273429034918539
NTRK3,0.3451533,2.0408688,0.7299791325774012,0.829265320625023
C1QL4,-0.33655855,-0.680499,0.7364496969077914,0.8359699262196552
CHRNA1,-0.33028305,-1.8697916,0.741186099607793,0.840049010349619
KRT81,0.33089694,-0.42981616,0.740722319520954,0.840049010349619
WDFY4,0.3288506,-0.5554555,0.7422686186140335,0.8400925673725951
VGLL1,0.32803205,-0.49914706,0.7428874300348094,0.8400925673725951
ENC1,-0.32796383,-0.4425006,0.7429390051594378,0.8400925673725951
SLC22A3,-0.32680422,-5.9092455,0.7438159586355515,0.8404377088349428
PVALB,0.3243486,22.126495,0.7456741325431899,0.8418901496455371
ANGPT2,0.31943733,-0.7527515,0.7493949120885416,0.8454416890024222
ESM1,0.3137075,-0.79389143,0.7537431993875376,0.8496951710887118
TENM1,0.31282076,-0.20219982,0.7544168508925246,0.8498028895111197
TNFRSF4,-0.31050155,-1.6092992,0.7561795910578935,0.8511362931509214
KCNJ2,0.3090691,-0.8513329,0.7572689772526305,0.8517103263667689
LRCOL1,-0.30654523,-2.1430914,0.7591895444758017,0.8532176073237221
F2RL3,-0.30436245,-1.5704167,0.7608517747189133,0.8544324742832716
PRF1,-0.29713196,-0.89491856,0.7663657630390219,0.8593117251467294
MZB1,-0.297473,-1.0706487,0.7661054006868545,0.8593117251467294
UNC5B,0.29624522,-0.6310138,0.7670428285743338,0.8594153643325234
IL1B,0.29419884,-0.83668035,0.7686059656108547,0.8605108678202258
SNAI2,-0.29010612,-0.49462646,0.7717350577485973,0.8631667310841171
NFKBIZ,0.2895604,-0.9206655,0.7721525519562,0.8631667310841171
CTSG,-0.28860545,-2.6014535,0.7728833255018626,0.8633271189116549
NAV1,0.27612263,-0.79820436,0.7824538783671204,0.873353987243483
PI16,0.2703246,-0.59465027,0.7869105397192674,0.877661982843189
CLEC10A,-0.2686193,-1.5569445,0.7882226590877027,0.8784589149802298
ATP6V1C2,0.26711863,-1.7525766,0.7893778215531456,0.8790798467296395
TTYH1,-0.26193452,-2.3355415,0.7933719311184508,0.8821911790802744
CDH19,-0.2623438,-3.150929,0.7930564080497775,0.8821911790802744
IL2RG,0.25388548,-1.0911578,0.7995840301254218,0.8878141940359312
SPARCL1,-0.25381726,-1.2199271,0.7996367298663761,0.8878141940359312
GPX2,0.25183913,-0.2335687,0.8011654183250811,0.8888401244814108
ACKR1,-0.24965633,-1.2752732,0.8028531307677672,0.889370084573186
GNLY,-0.2501338,-1.6908137,0.8024838647989625,0.889370084573186
GPR4,0.2426987,-0.94777536,0.8082388171064238,0.8941048442493116
TFAP2B,-0.2409934,-2.9544408,0.8095602365277781,0.8941048442493116
FMO3,-0.24133445,-2.573501,0.8092959090739945,0.8941048442493116
KLK1,-0.24126624,-2.5209482,0.8093487728252131,0.8941048442493116
SIRPB2,-0.23642318,-1.4169276,0.8131043090551964,0.8972553638052626
SLAMF7,0.23574106,-0.610379,0.8136336054098062,0.8972553638052626
FBLN5,0.23301257,-0.22797115,0.8157516396988933,0.898916724405827
SCUBE2,0.22932912,-0.7730108,0.8186131199254398,0.901394221940372
EMCN,0.2280331,-1.0191361,0.819620514038337,0.9018279608056552
AGT,0.2190973,-1.0078741,0.8265742494566187,0.9087989130151305
BARX2,-0.21814233,-3.698898,0.8273182120690431,0.9089370491341504
TNFRSF17,0.2162324,21.600836,0.828806601641129,0.9098922363050482
IGHG2,0.21404961,-0.47406715,0.8305083708311626,0.910517296123322
LAX1,0.21391319,-0.27510118,0.8306147578920916,0.910517296123322
RASD1,0.2088655,-0.6225376,0.8345532458207708,0.9141529592820664
HBA1,0.20545489,-0.8901058,0.8372167440760037,0.9163876498821484
POU2AF1,-0.203886,-0.4873223,0.8384425820180263,0.9170465740822163
P2RX1,-0.20129395,-1.9069569,0.8404687373344155,0.9171479966724795
RAC2,-0.19890653,-1.0217961,0.8423358688496788,0.9171479966724795
IGLJ1,-0.19801976,-2.165066,0.8430296012652153,0.9171479966724795
HOXD10,-0.197133,-1.2922523,0.8437234555077322,0.9171479966724795
SLC6A14,-0.19686016,-3.5977554,0.843936973549252,0.9171479966724795
IGHV6-1,-0.19658731,-2.5200486,0.844150503059772,0.9171479966724795
TCEA3,0.19972506,-0.62570643,0.8416956090497498,0.9171479966724795
PTPRB,0.19890653,-0.9554697,0.8423358688496788,0.9171479966724795
DNAJC22,0.19795156,-0.4500148,0.8430829703499481,0.9171479966724795
PRND,0.19119856,0.03073168,0.8483700382434314,0.9201566658304818
TRAJ10,0.19126676,0.38227928,0.8483165989751817,0.9201566658304818
SLC22A17,-0.19065286,0.046526823,0.8487975774599547,0.9201566658304818
ITGA9,0.18833365,-0.862436,0.850615113909444,0.9214474704840697
PDGFA,0.18724225,-0.73465824,0.85147070051247,0.9216950881836015
SAMSN1,0.18499126,-1.3482263,0.853235899028213,0.9222476261554948
PRG2,-0.18553695,-0.96510226,0.8528079042745131,0.9222476261554948
KCNE3,0.18219455,-0.9494162,0.8554300476446399,0.9239398751194862
TRBC2,0.17919321,-0.9958142,0.857785987300876,0.9258042594216502
IRF8,0.17660116,-0.73908746,0.859821683159431,0.9273205240237443
DIPK2B,-0.17291771,-0.8132514,0.8627161142897756,0.9297600351949927
PTPRT,0.17107598,0.59173816,0.8641640237928411,0.9306381794692135
CP,0.16616471,0.2969517,0.8680273335060082,0.9341143340071978
NOS3,0.16084416,-0.9711754,0.8722161421103107,0.9365651781608157
HES5,0.16111702,-0.78728414,0.8720012431888844,0.9365651781608157
CCND2,-0.16138986,-0.77998173,0.8717863537143202,0.9365651781608157
PIK3C2G,-0.15968455,-2.0776787,0.8731295675556856,0.9368616527787283
CXCL13,-0.15784283,-2.295606,0.8745806492804309,0.9377341753772673
IRF4,0.15361367,-0.3388994,0.8779143517383499,0.9406225197196606
DOCK2,0.14938453,-0.44292998,0.8812502206546129,0.943508976228901
APOC1,0.14665604,-0.8133084,0.8834035166094103,0.9444386686660604
POU2F3,-0.14733817,-2.1552615,0.882865111213174,0.9444386686660604
PLVAP,0.13751562,-0.79326177,0.8906232477897279,0.9514652429148983
CEMIP,-0.13376395,-1.0448903,0.8935892324027039,0.9539405748961327
PHLDA1,-0.13199043,-0.57061076,0.8949918549843707,0.9540522312016134
RIC3,-0.13219507,-1.3149071,0.894829997076258,0.9540522312016134
FATE1,0.12864804,0.35865638,0.897636148189388,0.9549087056667588
TRAJ52,0.12851162,-0.35998642,0.8977441028785447,0.9549087056667588
OLFM4,0.12973943,20.138647,0.8967725790500282,0.9549087056667588
CPA3,-0.124009624,-1.1964208,0.9013076575893505,0.9552431554840268
LAMA1,0.12626062,-0.14916916,0.89952562703225,0.9552431554840268
MS4A6A,0.12632883,-0.7849677,0.8994716339667356,0.9552431554840268
IKZF1,-0.12455532,-0.63816816,0.9008756041579156,0.9552431554840268
CCR8,0.12510101,-1.2428782,0.9004435800919165,0.9552431554840268
ROPN1B,0.12305465,-0.548197,0.9020638213739217,0.9553557762389517
RRAD,-0.12046259,-1.6912026,0.904116711925446,0.9564950646725228
GZMA,0.12005332,-1.4030639,0.9044409114930658,0.9564950646725228
ABCA8,0.116506286,-0.5332923,0.9072513026287681,0.9587774369980511
GDA,0.11064005,-0.43039966,0.9119017897473454,0.9623084213414198
ELF5,-0.11077647,-1.6560619,0.9117936039795583,0.9623084213414198
ADA2,0.108866535,-0.73422056,0.9133083526044649,0.9631013474379938
MLANA,0.105660565,-0.78346217,0.9158516717195466,0.9637093467628729
TRBV28,0.10620626,0.21867032,0.9154187047740586,0.9637093467628729
MEIKIN,0.10634268,0.26708502,0.9153104669534087,0.9637093467628729
CCR7,0.104637384,-0.5572506,0.9166635519305901,0.9638736919441828
CD79A,0.10313671,-0.66698825,0.9178544665781873,0.9644360728162511
SCARA5,0.09904399,-0.5896095,0.9211033447667334,0.9662899168275698
CD34,-0.09897578,-1.1334196,0.9211575040460838,0.9662899168275698
DTX1,-0.09843008,-1.0547065,0.9215907914233014,0.9662899168275698
ITGA8,0.093859866,-0.97294205,0.9252204745493355,0.9684122399218428
CD3D,0.092768475,-1.1049848,0.92608749772471,0.9684122399218428
PERP,0.09256384,-0.14073266,0.9262500743742251,0.9684122399218428
CTLA4,0.0946102,-1.183779,0.9246244475721016,0.9684122399218428
TRAJ22,0.08915323,-1.1187086,0.9289601333861028,0.9698660483505477
CD93,-0.08990356,-0.75824827,0.9283638485990263,0.9698660483505477
MRC1,-0.087584354,-0.88905746,0.9302070391761771,0.9704786001341237
IL17B,0.086492956,19.68273,0.9310745531417002,0.9706947468924109
GPIHBP1,0.08499229,-0.408693,0.9322675183546654,0.9712496470456117
KRT6B,0.083218776,-0.731304,0.9336775823068186,0.9720297776140392
TENM2,0.07598829,-1.5753194,0.9394284117205078,0.9773246746136919
GDF10,-0.074828684,-1.0393828,0.9403510164240165,0.9775078242012848
ABI3BP,-0.07387372,-1.1462727,0.9411108687011821,0.9775078242012848
ACTG2,-0.07325981,-1.7374033,0.9415993735163396,0.9775078242012848
MLPH,-0.07073596,-0.3133286,0.9436078999246433,0.9789016322436314
CARD16,0.06978099,-0.96104425,0.9443679770935537,0.9789992428261804
PTP4A3,-0.06439223,0.33817026,0.9486579133031249,0.9820613609546434
THEMIS,0.06486972,20.061357,0.948277730438713,0.9820613609546434
COL6A6,0.062823355,-1.1065607,0.949907167411734,0.9826625869776558
TRAJ39,0.058867052,-0.81430167,0.9530580002576887,0.9847608785896464
MS4A2,0.058594204,-0.8779521,0.9532753266891612,0.9847608785896464
IL7R,0.057707448,-0.7588407,0.9539816615036855,0.9847984848387764
GBP5,-0.055388235,-1.3738835,0.9558291681922046,0.986013247187748
PDZK1IP1,-0.051909417,-1.5124886,0.9586008701417196,0.9864379419423827
NGFR,-0.05197763,-1.0186011,0.9585465181240744,0.9864379419423827
FIBCD1,0.049180932,-0.9553619,0.9607751059698953,0.9864379419423827
SOX10,-0.049249146,-1.8885871,0.9607207464508941,0.9864379419423827
TM4SF19,-0.0489763,-1.2657458,0.9609381856200625,0.9864379419423827
AFAP1L1,0.052932598,-0.65289104,0.9577856102258142,0.9864379419423827
TDO2,-0.049658418,-0.7866562,0.9603945931806203,0.9864379419423827
TRBV4-1,-0.0439286,-1.9233173,0.9649613173674352,0.987046147979188
IDO1,0.043792177,-0.8090879,0.9650700635007964,0.987046147979188
PLN,-0.046384238,-1.2888464,0.9630040003658181,0.987046147979188
TRAJ49,-0.046384238,-1.4330068,0.9630040003658181,0.987046147979188
ZBTB16,-0.0439286,-2.2966106,0.9649613173674352,0.987046147979188
HIGD1B,-0.043178268,-0.814982,0.9655594291116139,0.987046147979188
LYPD3,0.0416776,-1.8593346,0.9667557103978124,0.9875822753890091
BIRC7,0.03615242,-1.2666273,0.9711608247456979,0.9900183164883328
CX3CL1,0.036425266,-0.9929197,0.9709432664764986,0.9900183164883328
SLC15A3,-0.036629904,-0.8785698,0.9707800991926644,0.9900183164883328
SPN,-0.03287824,-0.7969435,0.973771686740196,0.9919919469910521
SERPINA3,0.031104723,-0.7983206,0.9751860227950342,0.9920577532932182
PPP1R14C,0.031241147,-1.5868088,0.9750772248871838,0.9920577532932182
FGF22,-0.030217966,-0.9385967,0.9758932203590632,0.9920906182073465
HPSE2,-0.023123907,-0.8785368,0.981551436405672,0.9930355206581816
SELP,-0.025715966,-1.2695222,0.9794838886717375,0.9930355206581816
KLRC3,-0.023396755,-1.4748379,0.9813337937252004,0.9930355206581816
