gene,scores,avg_logFC,p_val,p_val_adj
Kcnb1,-9.478119,-1.6950641,2.5890733997118532e-21,1.6485728730741006e-20
Stum,-9.491479,-2.1417797,2.2777943144380454e-21,1.455882981965914e-20
Gabrg2,-9.532671,-1.851465,1.5328731932969707e-21,9.834961213481709e-21
Ccn3,-9.549928,-2.0558298,1.2978722943998117e-21,8.35909320646009e-21
Kcnf1,-9.563844,-2.0370462,1.1346267877323043e-21,7.335798577607706e-21
Slc8a2,-9.58945,-1.8281428,8.8556063852025e-22,5.747596267770426e-21
Trnp1,-9.591677,-1.6300373,8.666533973556254e-22,5.6466835695922726e-21
Slc39a10,-9.603923,-1.7054558,7.695850357845721e-22,5.033744922777688e-21
Lrfn5,-9.603923,-2.2727175,7.695850357845721e-22,5.033744922777688e-21
Pop5,-9.612272,-1.5341948,7.096520307134664e-22,4.678137504428773e-21
Opcml,-9.614499,-1.7581781,6.944656100425772e-22,4.596049962525875e-21
Sorl1,-9.623962,-1.684568,6.334312264000583e-22,4.208687318492087e-21
Syt7,-9.630642,-1.7907591,5.935747131380674e-22,3.959520209464648e-21
Tbr1,-9.631755,-1.9017735,5.871776458977421e-22,3.932452680295237e-21
Fbxw7,-9.637321,-1.7008709,5.562014692640434e-22,3.739898679331428e-21
Sorbs2,-9.654578,-1.9888414,4.700906291007658e-22,3.1735837249734428e-21
Pip5k1c,-9.667381,-1.5401992,4.148585860275063e-22,2.81200517383967e-21
Dpp10,-9.683524,-1.8772162,3.542890518403297e-22,2.4111736685975475e-21
Pacsin1,-9.719707,-1.5983535,2.4849710347857502e-22,1.6980635404369293e-21
Kcnj4,-9.739746,-2.0821548,2.0406412098684916e-22,1.4001297444036466e-21
Adgrb2,-9.779825,-1.4372475,1.3744826782978765e-22,9.469284353355453e-22
Elmod1,-9.803205,-1.5418092,1.090697485410508e-22,7.545113057510551e-22
Grin2a,-9.810997,-1.921837,1.0096567615627121e-22,7.013359571020327e-22
Camk2g,-9.822687,-1.537502,8.991433911698641e-23,6.271618425545815e-22
Kcnv1,-9.823244,-2.5950089,8.941906392594577e-23,6.263060269146452e-22
Kcnj9,-9.829924,-2.1046338,8.36823133230365e-23,5.88577274878763e-22
Scrt1,-9.860539,-2.1486092,6.171694973007423e-23,4.359083718330032e-22
Resp18,-9.8733425,-1.9030622,5.432366445852535e-23,3.869410167575471e-22
Wasf1,-9.876682,-1.604039,5.254377526114866e-23,3.7585568601698257e-22
Shank1,-9.881136,-1.9268959,5.0260109577772666e-23,3.6105659914630706e-22
Neurod6,-9.894495,-2.374195,4.398238009399191e-23,3.173149396480704e-22
Sort1,-9.900619,-1.5131421,4.1370910872210184e-23,2.9976078093183325e-22
R3hdm1,-9.901175,-1.6256852,4.1141260000679245e-23,2.9938726433394723e-22
Bsn,-9.921214,-1.7374816,3.366348078429896e-23,2.4603613564524588e-22
Cnksr2,-9.932904,-2.1200109,2.994057154324239e-23,2.207460559832915e-22
Pcdh7,-9.972426,-1.9754525,2.0125093372198765e-23,1.4903207911306662e-22
Rnf227,-9.977993,-2.0533006,1.9027644216646714e-23,1.415286280008103e-22
Serpini1,-10.011393,-1.7006364,1.358275315178578e-23,1.014782579917862e-22
Slc6a1,-10.019185,-1.7059463,1.2553343370352084e-23,9.420611698911542e-23
Mpped1,-10.025866,-1.8699958,1.173275452105216e-23,8.844287152416448e-23
Icam5,-10.025866,-1.8307681,1.173275452105216e-23,8.844287152416448e-23
Hpca,-10.034772,-1.3712943,1.07207267023462e-23,8.154543704363784e-23
Trim9,-10.041451,-1.6695522,1.0018899256347215e-23,7.655349840872577e-23
Got1,-10.049245,-1.466526,9.257438367340225e-24,7.105823696574848e-23
Scn8a,-10.077077,-1.9365512,6.97707373000529e-24,5.380027954192153e-23
Phf24,-10.08988,-1.6675712,6.124425198256346e-24,4.744312791828994e-23
Cacng3,-10.097116,-2.1727753,5.689031311341034e-24,4.4274359418353143e-23
Ptgds,-10.09823,-1.5155232,5.624825992260318e-24,4.3978290665067877e-23
Ephb6,-10.10157,-2.2852702,5.436485015066239e-24,4.270435191741284e-23
Kcnh7,-10.113259,-2.7214124,4.825166010592698e-24,3.8080300769043784e-23
Slc25a22,-10.126619,-1.6768807,4.209528749685163e-24,3.3378385982173394e-23
Rprml,-10.1527815,-1.935887,3.2205007621628936e-24,2.577934181521821e-23
Cacnb3,-10.153895,-1.7244012,3.1839593034237782e-24,2.560878272275297e-23
Adcy2,-10.158348,-1.9569298,3.0418555154438586e-24,2.4583457314716954e-23
Gnas,-10.188408,-0.5675731,2.2339328725657295e-24,1.814126163663281e-23
Bend6,-10.189521,-1.9707677,2.20849872606931e-24,1.8021778439429662e-23
Atp2b1,-10.206778,-1.2683264,1.8490471134089145e-24,1.51621863299531e-23
Lamp5,-10.245186,-2.4661667,1.2438522194734478e-24,1.0249586181053263e-23
Atp6v1b2,-10.260773,-1.2241278,1.0585658318365306e-24,8.765759425207921e-24
Brinp1,-10.272462,-1.8868605,9.378018231056672e-25,7.804182498220924e-24
Camkk2,-10.289719,-1.9648858,7.840539113079049e-25,6.557187188599941e-24
Rbfox3,-10.304748,-1.8339907,6.706726015775744e-25,5.637003216259512e-24
Smim13,-10.324231,-1.7038045,5.475592633230305e-25,4.648722836596031e-24
Ncdn,-10.325344,-1.1736676,5.41243987780846e-25,4.6184322003025486e-24
Ywhag,-10.33759,-1.02539,4.763644845833639e-25,4.0855545846154834e-24
Mmp17,-10.340374,-1.9282076,4.627295731767676e-25,3.98896621800075e-24
Slc24a2,-10.342044,-1.6590916,4.547350022854025e-25,3.940255354854441e-24
Cadps,-10.343157,-1.905252,4.494814807830773e-25,3.9149138300329175e-24
Cdk5r1,-10.36598,-1.7520102,3.541109105018559e-25,3.1003147945501027e-24
Mical2,-10.368763,-1.9193488,3.4394830768866247e-25,3.0271052629562388e-24
Syn2,-10.37433,-1.6534181,3.2448222476908544e-25,2.8708137886149085e-24
Nat8l,-10.4166355,-1.8730929,2.081889988367202e-25,1.8714743692220677e-24
Dlgap1,-10.4450245,-1.8914663,1.5441578864522987e-25,1.3955534446915667e-24
Snap91,-10.460054,-1.5718595,1.3178062048244128e-25,1.1974228271945069e-24
Prnp,-10.474527,-1.1698846,1.1310169468130984e-25,1.0332823302134884e-24
Dmtn,-10.477867,-1.6591338,1.0917853982315271e-25,1.0028913958618564e-24
Nptn,-10.480093,-0.9183164,1.0663834420376667e-25,9.849398714644603e-25
Ndfip1,-10.505699,-1.0247651,8.131773115053428e-26,7.552215804643542e-25
Herc3,-10.51238,-2.1909552,7.575776202545946e-26,7.07493322026652e-25
Pak1,-10.540212,-1.4847956,5.637175077232743e-26,5.293905756887286e-25
Rab6a,-10.548005,-1.2082402,5.188709773947208e-26,4.9001242303400325e-25
Plcb1,-10.548562,-1.8750459,5.158064839337717e-26,4.898704516907742e-25
Slc6a17,-10.574724,-1.8018119,3.903237014875351e-26,3.7280348988667415e-25
Rgs4,-10.575838,-1.8496522,3.8571525598295135e-26,3.7050705446133784e-25
Tmem59l,-10.584744,-1.6620741,3.507379401384587e-26,3.3884510193836156e-25
Napb,-10.616473,-1.6164112,2.498219792357104e-26,2.4274609658683766e-25
Chgb,-10.618143,-1.6721194,2.453936169277132e-26,2.3982945933458483e-25
Kcnh3,-10.647089,-2.3013577,1.7990275218470007e-26,1.768517698377081e-25
Gabbr2,-10.669355,-2.0173736,1.4160558592896558e-26,1.41689874968209e-25
Vstm2l,-10.701641,-2.2729163,9.999144961153838e-27,1.0065007592634493e-25
Ppm1e,-10.726133,-2.0504508,7.674012774184787e-27,7.771093658677487e-26
Slc30a3,-10.729474,-2.404037,7.401654613551953e-27,7.540716003261111e-26
Cap2,-10.731144,-2.1612124,7.269091954767074e-27,7.45081925363625e-26
Scn2a,-10.752853,-1.9511113,5.745639478210388e-27,5.925411020166664e-26
Baiap2,-10.775119,-1.614701,4.511975032253366e-27,4.710950328706775e-26
Prkcg,-10.791262,-2.0184765,3.785547345989211e-27,3.977190680379915e-26
Gls,-10.811858,-1.5463786,3.0247990929158476e-27,3.1979165252776983e-26
Pgm2l1,-10.834125,-1.8356764,2.3722416679219055e-27,2.5238849644156478e-26
Pclo,-10.838577,-2.089841,2.2595699021637063e-27,2.4193229334631785e-26
Mef2c,-10.893129,-1.7462711,1.2429435234633637e-27,1.347992298672203e-26
Rnf112,-10.903706,-1.9268568,1.1065661414612157e-27,1.2078816128547425e-26
Frrs1l,-10.967721,-1.9342353,5.463213257358195e-28,6.041882556328372e-27
Snap47,-10.971061,-1.4739223,5.26510290344553e-28,5.861349656087374e-27
Mapk10,-11.010583,-1.7693957,3.397973513994456e-28,3.807995651349786e-27
Nsf,-11.02784,-1.5353311,2.8052370647872377e-28,3.1862185850725317e-27
Spock1,-11.032292,-1.903573,2.6697141327274425e-28,3.0529179980373e-27
Nell2,-11.048992,-1.9867867,2.216897562209183e-28,2.570072277292163e-27
Rph3a,-11.051219,-1.9489932,2.1625890279809644e-28,2.5245223305805563e-27
Sprn,-11.076825,-2.1999242,1.625349244942092e-28,1.910637818704655e-27
Ppp1r1a,-11.084618,-1.9478804,1.4898521579401748e-28,1.7636911813362208e-27
Unc13a,-11.095751,-2.2931316,1.315505740308271e-28,1.5683440776299314e-27
Atp6v0c,-11.100204,-0.6886167,1.2515771385076494e-28,1.502786549879542e-27
Galnt9,-11.134717,-2.5002766,8.501501477314391e-29,1.0281312218248554e-27
Klc1,-11.1413965,-1.3261322,7.88728572864653e-29,9.677757160477968e-28
Lmo4,-11.177022,-1.635433,5.283314779143396e-29,6.5303324586323895e-28
Arhgdig,-11.194279,-2.173522,4.349290162383153e-29,5.415671676271171e-28
Rtn4r,-11.200958,-2.5253386,4.0334702251808204e-29,5.059898095917134e-28
Ube2ql1,-11.202628,-1.8737575,3.958138337273104e-29,5.002729733049691e-28
Atp1a3,-11.208195,-1.1223195,3.716972370763334e-29,4.733507996403912e-28
Serinc1,-11.223781,-1.1136417,3.1165471703737436e-29,3.99917236137272e-28
Zwint,-11.224895,-1.238005,3.0775441785353034e-29,3.979501357013727e-28
Rell2,-11.329545,-2.1897423,9.369028665457481e-30,1.2304169677057833e-28
Sncb,-11.397456,-1.602012,4.3051369766090216e-30,5.698374218645484e-29
Atp1a1,-11.443102,-1.2696975,2.546161376715578e-30,3.396902598618164e-29
Stx1a,-11.490974,-1.9480697,1.4645120782500754e-30,1.9694758428307015e-29
Adgrb1,-11.496541,-1.7707795,1.3730913082242899e-30,1.8614245880040576e-29
Sh3gl2,-11.534393,-1.8256435,8.850932829945453e-31,1.209627486759212e-29
Gria3,-11.547752,-2.4260345,7.577605741608595e-31,1.044094692757709e-29
Adcy1,-11.556103,-1.9609195,6.87594313624258e-31,9.552446621507254e-30
Osbpl1a,-11.556659,-1.9133048,6.831528623327434e-31,9.552446621507254e-30
Ncald,-11.563895,-1.8426491,6.279408559405967e-31,8.870324191900361e-30
Tuba4a,-11.581152,-1.4286432,5.13514510184476e-31,7.315405861187323e-30
Rasgrp1,-11.588944,-1.6749892,4.688727687086677e-31,6.736539523070686e-30
Stmn2,-11.606758,-1.6022726,3.807818095803562e-31,5.518053637108437e-30
Syp,-11.630137,-1.6152695,2.8963187717688573e-31,4.233662482907347e-30
Syn1,-11.65463,-1.6261936,2.173227319135377e-31,3.2045571258478674e-30
Vxn,-11.659083,-2.100305,2.062515133951543e-31,3.0682194160818977e-30
Eef1a2,-11.665206,-1.440423,1.9193742496745018e-31,2.8807751015203907e-30
Zbtb18,-11.666876,-2.2053857,1.882077683863835e-31,2.8502455734910875e-30
Nefl,-11.742581,-2.0906258,7.709717160597779e-32,1.178184958814988e-30
Ppp3ca,-11.759837,-1.3120424,6.285542157020319e-32,9.693574647661611e-31
Ptprn,-11.774867,-1.4863296,5.260015325961448e-32,8.187116447167771e-31
Apbb1,-11.784886,-1.6055429,4.670489456273588e-32,7.337469884108319e-31
Dkk3,-11.793237,-1.9090068,4.229692628336746e-32,6.7076540643717645e-31
Tagln3,-11.802699,-1.636349,3.7798832980286524e-32,6.051413165701109e-31
Cend1,-11.811605,-1.987153,3.400048169065399e-32,5.495654780960515e-31
Map1b,-11.820512,-1.3781298,3.058141208015182e-32,4.991005214246137e-31
Stxbp1,-11.831645,-1.6497505,2.678397328365788e-32,4.4141038323361664e-31
Fam131a,-11.865045,-2.338585,1.7980702187361987e-32,3.02255603769555e-31
Mgst3,-11.915143,-1.8568201,9.869654410885983e-33,1.6929478637448303e-31
Pcsk2,-11.916813,-1.9354184,9.673860278506253e-33,1.6764700132133002e-31
Enc1,-11.929616,-1.7640615,8.295517303206469e-33,1.4525796444468827e-31
Egr1,-11.957449,-2.0328312,5.9357700050931475e-33,1.0503188819538507e-31
Bex2,-11.981941,-1.6579237,4.418534001447219e-33,7.986618985411586e-32
Rtn3,-11.989735,-1.0187428,4.021919591938025e-33,7.348746558747631e-32
Snca,-12.009774,-1.852041,3.157065173046833e-33,5.831897314166732e-32
Sult4a1,-12.013671,-1.9448442,3.0117410462496356e-33,5.625262998606264e-32
Hpcal4,-12.018681,-1.7355084,2.834618898043336e-33,5.353926255742525e-32
Dclk1,-12.043173,-1.5400368,2.106923825629754e-33,4.024703353276837e-32
Mal2,-12.054306,-2.3425848,1.8407592305845795e-33,3.556685363922618e-32
Stmn1,-12.076572,-1.2616816,1.404535996289711e-33,2.745377918329075e-32
Nap1l5,-12.089932,-1.9232024,1.1938554241212478e-33,2.3891321046997828e-32
Sv2b,-12.194583,-1.9270352,3.3220179572156e-34,6.81013681229198e-33
Cyfip2,-12.212952,-1.694765,2.6509268036530212e-34,5.501491304865097e-33
Gabra1,-12.283647,-2.0237334,1.1088465632490128e-34,2.359457054204545e-33
Diras2,-12.292553,-2.131185,9.93184972504394e-35,2.1404409471537005e-33
Uchl1,-12.333746,-1.3350127,5.960995374150199e-35,1.3013549641488941e-33
Snhg11,-12.335972,-1.3881084,5.798471504323703e-35,1.2825303419431768e-33
Ypel3,-12.366032,-1.5939122,3.990553544142469e-35,9.065027713112826e-34
Cplx1,-12.383844,-1.7684164,3.1965609150642455e-35,7.360847805784927e-34
Prkcb,-12.425036,-1.6924095,1.9113876120734428e-35,4.4625591331881356e-34
Sptbn2,-12.471795,-1.7627482,1.0640126804417423e-35,2.5191624166515054e-34
Fabp3,-12.480701,-2.158611,9.514419543679944e-36,2.2848198932751406e-34
Camk2a,-12.496288,-1.8875672,7.821895860264066e-36,1.9336186678093967e-34
Fxyd7,-12.528574,-2.0256846,5.2090855873827593e-36,1.3069362496105102e-34
Nrn1,-12.545274,-2.8085973,4.2195458227723534e-36,1.0912394658585116e-34
Ywhah,-12.556407,-1.1005385,3.666077517271166e-36,9.629181728957546e-35
Itpr1,-12.581456,-1.9312519,2.670618737265168e-36,7.125889043401186e-35
Grin1,-12.625431,-1.8070403,1.529009973670749e-36,4.1455899447427894e-35
Fbxl16,-12.649924,-1.7508628,1.119827928200565e-36,3.0859520447625405e-35
Camk2n1,-12.656604,-1.3234521,1.0285313331887831e-36,2.8816019518172405e-35
Atp6v1g2,-12.714496,-1.6816095,4.912674745745879e-37,1.4238286633791073e-35
Mdh1,-12.71561,-1.2256685,4.843203171195725e-37,1.4238286633791073e-35
Kalrn,-12.735649,-2.3277433,3.7471869697212286e-37,1.1248252314466761e-35
Ndrg3,-12.779068,-1.7754635,2.1462719199625395e-37,6.807326598975526e-36
Gng3,-12.791314,-1.819678,1.8334765736935592e-37,5.9270656161132174e-36
Meg3,-12.887058,-1.2549635,5.323612158389432e-38,1.789798407650527e-36
Ctxn1,-12.907654,-1.8634579,4.075274334314413e-38,1.42719503249636e-36
Dnm1,-12.92825,-1.5511688,3.118344772092704e-38,1.1153058642314544e-36
Calm1,-12.954969,-0.7804919,2.2022306270217545e-38,8.047716704399064e-37
Lingo1,-12.989482,-2.4334378,1.4037367275330367e-38,5.243736531073411e-37
Cabp1,-12.992822,-2.5626023,1.3437904438445118e-38,5.1338903093241466e-37
Rab3a,-13.0228815,-1.6842926,9.068339211980984e-39,3.5450879570558218e-37
Vamp2,-13.049601,-1.5376909,6.388142737996943e-39,2.6191385225787466e-37
Ttc9b,-13.085226,-1.9816891,3.9996702088094665e-39,1.6808614052521783e-37
Itpka,-13.189877,-2.6176312,1.0034887540898675e-39,4.32529383493607e-38
Cx3cl1,-13.208803,-1.873723,7.805564159429801e-40,3.4529350926319723e-38
Atp2b2,-13.282281,-1.8520075,2.933198799787668e-40,1.3326235628224513e-38
Slc17a7,-13.361326,-1.6390994,1.0173569964462048e-40,4.7504919750724175e-39
Snrpn,-13.4130945,-1.7729492,5.067918199606581e-41,2.4340487124396178e-39
Prkar1b,-13.459296,-1.8925714,2.71487938955595e-41,1.3829431072253189e-39
Rab6b,-13.526095,-1.7434833,1.0969799468698692e-41,5.7625727834007815e-40
Scn1b,-13.626292,-2.0678194,2.7941948791524254e-42,1.5151747070500734e-40
Nptxr,-13.735953,-2.5878706,6.1837084792620314e-43,3.4649379845464915e-41
Thy1,-13.7621155,-1.7725781,4.3073532225134964e-43,2.4967795748431677e-41
Stmn3,-13.789948,-1.883699,2.929702808018492e-43,1.7588680072425306e-41
Ppp3r1,-13.833367,-1.8475997,1.6033621074220415e-43,9.982413713246118e-42
Ndrg4,-13.920205,-1.4487212,4.775336077377795e-44,3.210935978428829e-42
Vsnl1,-13.928555,-1.9747,4.2486664507388094e-44,2.9758367932049744e-42
Calm2,-13.958057,-1.2029399,2.809894902021279e-44,2.0536666653468564e-42
Gpm6a,-14.048235,-1.5783443,7.897807733379649e-45,6.322007047529138e-43
Atp1b1,-14.073841,-1.3791764,5.4999285016398056e-45,4.622689905628257e-43
Gng13,-14.091654,-2.28452,4.274334655325253e-45,3.781661345053553e-43
Clstn1,-14.174038,-1.4786419,1.326478935391235e-45,1.2387839391070368e-43
Syt1,-14.180718,-1.7784382,1.2060601610557219e-45,1.1925806651380403e-43
Rtn1,-14.202984,-1.5390447,8.779270035979595e-46,9.223720581551062e-44
Chn1,-14.293162,-1.9575139,2.413955925438406e-46,2.705239940441307e-44
Nrgn,-14.324334,-1.7406385,1.5419829072650266e-46,1.8514809050803642e-44
Cck,-14.445684,-2.1707375,2.6689205143439696e-47,3.451119526624779e-45
Olfm1,-14.47797,-2.0907156,1.669543568245824e-47,2.338752281851025e-45
Snap25,-14.984524,-2.03478,9.268710836844455e-51,1.7311892129706144e-48
